clip_id,subset,label
PAMD-01076,train,negative
PAMD-01077,train,negative
PAMD-01078,test,negative
PAMD-01079,train,negative
PAMD-01080,train,negative
PAMD-01081,train,negative
PAMD-01082,train,negative
PAMD-01083,train,negative
PAMD-01084,train,negative
PAMD-01085,train,negative
PAMD-01086,train,negative
PAMD-01087,train,negative
PAMD-01088,train,negative
PAMD-01089,test,negative
PAMD-01090,test,negative
PAMD-01091,train,negative
PAMD-01092,train,negative
PAMD-01093,train,negative
PAMD-01094,train,negative
PAMD-01095,train,negative
PAMD-01096,train,negative
PAMD-01097,test,negative
PAMD-01098,train,negative
PAMD-01099,train,negative
PAMD-01100,train,negative
PAMD-01101,train,negative
PAMD-01102,train,negative
PAMD-01103,train,negative
PAMD-01104,train,negative
PAMD-01105,train,negative
PAMD-01106,train,negative
PAMD-01107,train,negative
PAMD-01108,test,negative
PAMD-01109,train,negative
PAMD-01110,train,negative
PAMD-01111,train,negative
PAMD-01112,test,negative
PAMD-01113,test,negative
PAMD-01114,train,negative
PAMD-01115,train,negative
PAMD-01116,train,negative
PAMD-01117,test,negative
PAMD-01118,train,negative
PAMD-01119,train,negative
PAMD-01120,train,negative
PAMD-01121,train,negative
PAMD-01122,train,negative
PAMD-01123,train,negative
PAMD-01124,train,negative
PAMD-01125,test,negative
PAMD-01126,test,negative
PAMD-01127,train,negative
PAMD-01128,train,negative
PAMD-01129,train,negative
PAMD-01130,test,negative
PAMD-01131,train,negative
PAMD-01132,train,negative
PAMD-01133,train,negative
PAMD-01134,train,negative
PAMD-01135,train,negative
PAMD-01136,train,negative
PAMD-01137,test,negative
PAMD-01138,train,negative
PAMD-01139,train,negative
PAMD-01140,train,negative
PAMD-01141,train,negative
PAMD-01142,train,negative
PAMD-01143,train,negative
PAMD-01144,train,negative
PAMD-01145,test,negative
PAMD-01146,train,negative
PAMD-01147,train,negative
PAMD-01148,train,negative
PAMD-01149,train,negative
PAMD-01150,train,negative
PAMD-01151,train,negative
PAMD-01152,train,negative
PAMD-01153,train,negative
PAMD-01154,test,negative
PAMD-01155,train,negative
PAMD-01156,train,negative
PAMD-01157,test,negative
PAMD-01158,train,negative
PAMD-01159,test,negative
PAMD-01160,train,negative
PAMD-01161,train,negative
PAMD-01162,train,negative
PAMD-01163,train,negative
PAMD-01164,train,negative
PAMD-01165,test,negative
PAMD-01166,train,negative
PAMD-01167,train,negative
PAMD-01168,train,negative
PAMD-01169,train,negative
PAMD-01170,train,negative
PAMD-01171,train,negative
PAMD-01172,train,negative
PAMD-01173,train,negative
PAMD-01174,train,negative
PAMD-01175,train,negative
PAMD-01176,train,negative
PAMD-01177,train,negative
PAMD-01178,train,negative
PAMD-01179,train,negative
PAMD-01180,train,negative
PAMD-01181,train,negative
PAMD-01182,train,negative
PAMD-01183,train,negative
PAMD-01184,train,negative
PAMD-01185,train,negative
PAMD-01186,train,negative
PAMD-01187,train,negative
PAMD-01188,train,negative
PAMD-01189,train,negative
PAMD-01190,train,negative
PAMD-01191,train,negative
PAMD-01192,train,negative
PAMD-01193,train,negative
PAMD-01194,train,negative
PAMD-01195,train,negative
PAMD-01196,train,negative
PAMD-01197,train,negative
PAMD-01198,train,negative
PAMD-01199,train,negative
PAMD-01200,train,negative
PAMD-01201,train,negative
PAMD-01202,train,negative
PAMD-01203,train,negative
PAMD-01204,test,negative
PAMD-01205,train,negative
PAMD-01206,train,negative
PAMD-01207,train,negative
PAMD-01208,train,negative
PAMD-01209,train,negative
PAMD-01210,train,negative
PAMD-01211,train,positive
PAMD-01212,test,negative
PAMD-01213,train,negative
PAMD-01214,train,negative
PAMD-01215,train,negative
PAMD-01216,train,negative
PAMD-01217,train,negative
PAMD-01218,train,negative
PAMD-01219,train,negative
PAMD-01220,train,negative
PAMD-01221,train,negative
PAMD-01222,train,negative
PAMD-01223,test,negative
PAMD-01224,train,negative
PAMD-01225,train,negative
PAMD-01226,train,negative
PAMD-01227,train,negative
PAMD-01228,train,negative
PAMD-01229,train,negative
PAMD-01230,test,negative
PAMD-01231,train,negative
PAMD-01232,train,negative
PAMD-01233,train,negative
PAMD-01234,train,negative
PAMD-01235,train,negative
PAMD-01236,train,negative
PAMD-01237,test,negative
PAMD-01238,train,negative
PAMD-01239,train,negative
PAMD-01240,train,negative
PAMD-01241,train,negative
PAMD-01242,train,negative
PAMD-01243,train,negative
PAMD-01244,train,negative
PAMD-01245,train,negative
PAMD-01246,train,negative
PAMD-01247,train,negative
PAMD-01248,train,negative
PAMD-01249,train,negative
PAMD-01250,train,negative
PAMD-01251,train,negative
PAMD-01252,test,negative
PAMD-01253,train,negative
PAMD-01254,train,negative
PAMD-01255,train,negative
PAMD-01256,train,negative
PAMD-01257,train,negative
PAMD-01258,train,negative
PAMD-01259,train,negative
PAMD-01260,train,negative
PAMD-01261,test,negative
PAMD-01262,train,negative
PAMD-01263,train,negative
PAMD-01264,train,negative
PAMD-01265,train,negative
PAMD-01266,train,negative
PAMD-01267,train,negative
PAMD-01268,train,positive
PAMD-01269,train,negative
PAMD-01270,train,negative
PAMD-01271,train,negative
PAMD-01272,train,positive
PAMD-01273,train,negative
PAMD-01274,train,negative
PAMD-01275,train,negative
PAMD-01276,test,negative
PAMD-01277,train,negative
PAMD-01278,train,negative
PAMD-01279,train,negative
PAMD-01280,test,negative
PAMD-01281,train,negative
PAMD-01282,test,negative
PAMD-01283,train,negative
PAMD-01284,train,negative
PAMD-01285,train,negative
PAMD-01286,train,negative
PAMD-01287,train,negative
PAMD-01288,test,negative
PAMD-01289,train,negative
PAMD-01290,train,negative
PAMD-01291,train,negative
PAMD-01292,train,negative
PAMD-01293,train,negative
PAMD-01294,train,negative
PAMD-01295,train,negative
PAMD-01296,train,negative
PAMD-01297,train,negative
PAMD-01298,train,negative
PAMD-01299,train,negative
PAMD-01300,train,negative
PAMD-01301,train,negative
PAMD-01302,train,negative
PAMD-01303,train,negative
PAMD-01304,train,negative
PAMD-01305,train,negative
PAMD-01306,train,negative
PAMD-01307,train,negative
PAMD-01308,train,negative
PAMD-01309,test,negative
PAMD-01310,train,negative
PAMD-01311,train,negative
PAMD-01312,train,negative
PAMD-01313,train,negative
PAMD-01314,test,negative
PAMD-01315,train,negative
PAMD-01316,train,negative
PAMD-01317,train,negative
PAMD-01318,train,negative
PAMD-01319,train,negative
PAMD-01320,train,negative
PAMD-01321,train,negative
PAMD-01322,train,negative
PAMD-01323,test,negative
PAMD-01324,train,negative
PAMD-01325,train,negative
PAMD-01326,train,negative
PAMD-01327,train,negative
PAMD-01328,train,negative
PAMD-01329,train,negative
PAMD-01330,train,negative
PAMD-01331,train,negative
PAMD-01332,train,negative
PAMD-01333,train,negative
PAMD-01334,train,negative
PAMD-01335,train,negative
PAMD-01336,train,negative
PAMD-01337,train,negative
PAMD-01338,train,negative
PAMD-01339,train,negative
PAMD-01340,train,negative
PAMD-01341,train,negative
PAMD-01342,train,negative
PAMD-01343,train,negative
PAMD-01344,train,negative
PAMD-01345,train,negative
PAMD-01346,train,negative
PAMD-01347,train,negative
PAMD-01348,train,negative
PAMD-01349,train,negative
PAMD-01350,test,negative
PAMD-01351,train,negative
PAMD-01352,train,negative
PAMD-01353,train,negative
PAMD-01354,train,negative
PAMD-01355,train,negative
PAMD-01356,train,negative
PAMD-01357,train,negative
PAMD-01358,train,negative
PAMD-01359,train,negative
PAMD-01360,train,negative
PAMD-01361,train,negative
PAMD-01362,train,negative
PAMD-01363,test,negative
PAMD-01364,test,negative
PAMD-01365,train,negative
PAMD-01366,train,negative
PAMD-01367,test,negative
PAMD-01368,train,negative
PAMD-01369,train,negative
PAMD-01370,test,negative
PAMD-01371,train,negative
PAMD-01372,train,negative
PAMD-01373,train,negative
PAMD-01374,train,negative
PAMD-01375,train,negative
PAMD-01376,train,negative
PAMD-01377,train,negative
PAMD-01378,train,negative
PAMD-01379,train,negative
PAMD-01380,train,negative
PAMD-01381,train,negative
PAMD-01382,train,negative
PAMD-01383,test,negative
PAMD-01384,train,negative
PAMD-01385,train,negative
PAMD-01386,train,negative
PAMD-01387,train,negative
PAMD-01388,train,negative
PAMD-01389,train,negative
PAMD-01390,train,negative
PAMD-01391,train,negative
PAMD-01392,train,negative
PAMD-01393,train,negative
PAMD-01394,train,negative
PAMD-01395,train,negative
PAMD-01396,train,negative
PAMD-01397,train,negative
PAMD-01398,train,negative
PAMD-01399,train,negative
PAMD-01400,train,negative
PAMD-01401,train,negative
PAMD-01402,train,negative
PAMD-01403,train,negative
PAMD-01404,train,negative
PAMD-01405,train,negative
PAMD-01406,train,negative
PAMD-01407,train,negative
PAMD-01408,train,negative
PAMD-01409,train,negative
PAMD-01410,train,negative
PAMD-01411,train,negative
PAMD-01412,train,negative
PAMD-01413,test,negative
PAMD-01414,train,negative
PAMD-01415,test,negative
PAMD-01416,train,negative
PAMD-01417,train,negative
PAMD-01418,train,negative
PAMD-01419,train,negative
PAMD-01420,train,negative
PAMD-01421,train,negative
PAMD-01422,train,negative
PAMD-01423,train,negative
PAMD-01424,train,negative
PAMD-01425,train,negative
PAMD-01426,train,negative
PAMD-01427,train,negative
PAMD-01428,train,negative
PAMD-01429,train,negative
PAMD-01430,train,negative
PAMD-01431,train,negative
PAMD-01432,train,negative
PAMD-01433,train,negative
PAMD-01434,train,negative
PAMD-01435,train,negative
PAMD-01436,train,negative
PAMD-01437,train,negative
PAMD-01438,train,negative
PAMD-01439,train,negative
PAMD-01440,train,negative
PAMD-01441,train,negative
PAMD-01442,train,negative
PAMD-01443,test,negative
PAMD-01444,train,negative
PAMD-01445,train,negative
PAMD-01446,train,negative
PAMD-01447,train,negative
PAMD-01448,train,negative
PAMD-01449,train,negative
PAMD-01450,train,negative
PAMD-01451,train,negative
PAMD-01452,train,negative
PAMD-01453,train,negative
PAMD-01454,train,negative
PAMD-01455,train,negative
PAMD-01456,train,negative
PAMD-01457,train,negative
PAMD-01458,train,negative
PAMD-01459,train,negative
PAMD-01460,train,negative
PAMD-01461,train,negative
PAMD-01462,train,negative
PAMD-01463,train,negative
PAMD-01464,train,negative
PAMD-01465,train,negative
PAMD-01466,train,negative
PAMD-01467,train,negative
PAMD-01468,train,negative
PAMD-01469,train,negative
PAMD-01470,train,negative
PAMD-01471,train,negative
PAMD-01472,train,negative
PAMD-01473,train,negative
PAMD-01474,test,negative
PAMD-01475,train,negative
PAMD-01476,train,negative
PAMD-01477,train,negative
PAMD-01478,train,negative
PAMD-01479,train,negative
PAMD-01480,train,negative
PAMD-01481,test,negative
PAMD-01482,train,negative
PAMD-01483,train,negative
PAMD-01484,train,negative
PAMD-01485,train,negative
PAMD-01486,train,negative
PAMD-01487,train,negative
PAMD-01488,train,negative
PAMD-01489,train,negative
PAMD-01490,train,negative
PAMD-01491,train,negative
PAMD-01492,train,negative
PAMD-01493,train,negative
PAMD-01494,train,negative
PAMD-01495,train,negative
PAMD-01496,train,negative
PAMD-01497,train,negative
PAMD-01498,train,negative
PAMD-01499,train,negative
PAMD-01500,train,negative
PAMD-01501,train,negative
PAMD-01502,test,negative
PAMD-01503,train,negative
PAMD-01504,train,negative
PAMD-01505,train,negative
PAMD-01506,train,negative
PAMD-01507,train,negative
PAMD-01508,test,negative
PAMD-01509,test,negative
PAMD-01510,train,negative
PAMD-01511,train,negative
PAMD-01512,train,negative
PAMD-01513,train,negative
PAMD-01514,train,negative
PAMD-01515,train,negative
PAMD-01516,train,negative
PAMD-01517,train,negative
PAMD-01518,train,negative
PAMD-01519,train,negative
PAMD-01520,test,negative
PAMD-01521,train,negative
PAMD-01522,train,negative
PAMD-01523,train,negative
PAMD-01524,train,negative
PAMD-01525,train,negative
PAMD-01526,train,negative
PAMD-01527,train,negative
PAMD-01528,train,negative
PAMD-01529,test,negative
PAMD-01530,train,negative
PAMD-01531,train,negative
PAMD-01532,train,negative
PAMD-01533,train,negative
PAMD-01534,train,negative
PAMD-01535,train,negative
PAMD-01536,train,negative
PAMD-01537,train,negative
PAMD-01538,train,negative
PAMD-01539,train,negative
PAMD-01540,test,negative
PAMD-01541,train,negative
PAMD-01542,train,negative
PAMD-01543,train,negative
PAMD-01544,train,negative
PAMD-01545,train,negative
PAMD-01546,train,negative
PAMD-01547,test,negative
PAMD-01548,test,negative
PAMD-01549,train,negative
PAMD-01550,test,negative
PAMD-01551,train,negative
PAMD-01552,train,negative
PAMD-01553,train,negative
PAMD-01554,test,negative
PAMD-01555,train,negative
PAMD-01556,test,negative
PAMD-01557,test,negative
PAMD-01558,train,negative
PAMD-01559,train,positive
PAMD-01560,train,negative
PAMD-01561,train,negative
PAMD-01562,train,negative
PAMD-01563,train,negative
PAMD-01564,train,negative
PAMD-01565,train,negative
PAMD-01566,train,negative
PAMD-01567,train,negative
PAMD-01568,train,negative
PAMD-01569,train,negative
PAMD-01570,train,negative
PAMD-01571,train,negative
PAMD-01572,train,negative
PAMD-01573,train,negative
PAMD-01574,train,negative
PAMD-01575,train,negative
PAMD-01576,train,negative
PAMD-01577,train,negative
PAMD-01578,train,negative
PAMD-01579,train,negative
PAMD-01580,train,negative
PAMD-01581,train,negative
PAMD-01582,train,negative
PAMD-01583,train,negative
PAMD-01584,train,negative
PAMD-01585,train,negative
PAMD-01586,train,negative
PAMD-01587,train,negative
PAMD-01588,train,negative
PAMD-01589,train,negative
PAMD-01590,train,negative
PAMD-01591,train,negative
PAMD-01592,train,negative
PAMD-01593,train,negative
PAMD-01594,train,negative
PAMD-01595,train,negative
PAMD-01596,train,negative
PAMD-01597,train,negative
PAMD-01598,test,negative
PAMD-01599,train,negative
PAMD-01600,train,negative
PAMD-01601,train,negative
PAMD-01602,train,negative
PAMD-01603,train,negative
PAMD-01604,train,negative
PAMD-01605,train,negative
PAMD-01606,train,negative
PAMD-01607,test,negative
PAMD-01608,train,negative
PAMD-01609,train,negative
PAMD-01610,train,negative
PAMD-01611,train,negative
PAMD-01612,train,negative
PAMD-01613,train,negative
PAMD-01614,train,negative
PAMD-01615,train,negative
PAMD-01616,test,negative
PAMD-01617,train,positive
PAMD-01618,test,positive
PAMD-01619,train,negative
PAMD-01620,train,negative
PAMD-01621,train,negative
PAMD-01622,train,negative
PAMD-01623,train,negative
PAMD-01624,train,negative
PAMD-01625,train,positive
PAMD-01626,train,positive
PAMD-01627,train,positive
PAMD-01628,train,positive
PAMD-01629,train,negative
PAMD-01630,train,negative
PAMD-01631,train,negative
PAMD-01632,train,negative
PAMD-01633,train,negative
PAMD-01634,train,negative
PAMD-01635,train,negative
PAMD-01636,train,negative
PAMD-01637,test,negative
PAMD-01638,train,negative
PAMD-01639,train,negative
PAMD-01640,train,negative
PAMD-01641,train,negative
PAMD-01642,train,negative
PAMD-01643,train,negative
PAMD-01644,train,negative
PAMD-01645,test,negative
PAMD-01646,train,negative
PAMD-01647,test,negative
PAMD-01648,train,negative
PAMD-01649,train,negative
PAMD-01650,train,negative
PAMD-01651,train,negative
PAMD-01652,train,negative
PAMD-01653,train,negative
PAMD-01654,train,negative
PAMD-01655,train,negative
PAMD-01656,test,negative
PAMD-01657,train,negative
PAMD-01658,train,negative
PAMD-01659,test,negative
PAMD-01660,train,negative
PAMD-01661,train,negative
PAMD-01662,train,negative
PAMD-01663,train,negative
PAMD-01664,train,negative
PAMD-01665,train,negative
PAMD-01666,train,negative
PAMD-01667,train,negative
PAMD-01668,train,negative
PAMD-01669,train,negative
PAMD-01670,train,negative
PAMD-01671,train,negative
PAMD-01672,train,negative
PAMD-01673,train,negative
PAMD-01674,train,negative
PAMD-01675,train,negative
PAMD-01676,train,negative
PAMD-01677,test,negative
PAMD-01678,train,negative
PAMD-01679,train,negative
PAMD-01680,train,negative
PAMD-01681,train,negative
PAMD-01682,train,negative
PAMD-01683,train,negative
PAMD-01684,train,negative
PAMD-01685,train,negative
PAMD-01686,train,negative
PAMD-01687,train,negative
PAMD-01688,train,negative
PAMD-01689,train,negative
PAMD-01690,train,positive
PAMD-01691,train,negative
PAMD-01692,train,positive
PAMD-01693,train,positive
PAMD-01694,train,negative
PAMD-01695,train,positive
PAMD-01696,train,positive
PAMD-01697,train,positive
PAMD-01698,train,positive
PAMD-01699,test,negative
PAMD-01700,train,negative
PAMD-01701,train,negative
PAMD-01702,train,negative
PAMD-01703,train,negative
PAMD-01704,train,positive
PAMD-01705,train,positive
PAMD-01706,train,positive
PAMD-01707,train,positive
PAMD-01708,train,positive
PAMD-01709,train,positive
PAMD-01710,train,positive
PAMD-01711,train,positive
PAMD-01712,train,positive
PAMD-01713,train,positive
PAMD-01714,train,negative
PAMD-01715,train,negative
PAMD-01716,train,negative
PAMD-01717,train,negative
PAMD-01718,train,negative
PAMD-01719,train,negative
PAMD-01720,test,negative
PAMD-01721,train,negative
PAMD-01722,train,negative
PAMD-01723,train,negative
PAMD-01724,test,negative
PAMD-01725,train,negative
PAMD-01726,train,positive
PAMD-01727,train,positive
PAMD-01728,train,positive
PAMD-01729,train,negative
PAMD-01730,train,negative
PAMD-01731,test,negative
PAMD-01732,train,negative
PAMD-01733,train,negative
PAMD-01734,test,negative
PAMD-01735,train,positive
PAMD-01736,train,negative
PAMD-01737,test,positive
PAMD-01738,train,negative
